,aptID,Predicted_feats
44185,111157,low
44186,111158,low
44187,111159,low
44188,111160,low
44189,111161,low
44190,111164,low
44191,111169,low
44192,111172,low
44193,111179,low
44194,111182,medium
44195,111183,low
44196,111184,low
44197,111187,low
44198,111190,low
44199,111191,low
44200,111193,low
44201,111194,low
44202,111196,low
44203,111199,low
44204,111201,low
44205,111203,low
44206,111213,low
44207,111217,low
44208,111220,low
44209,111222,low
44210,111224,low
44211,111228,low
44212,111231,low
44213,111233,high
44214,111236,low
44215,111238,low
44216,111241,low
44217,111244,medium
44218,111245,low
44219,111246,low
44220,111248,low
44221,111250,low
44222,111251,low
44223,111252,low
44224,111253,low
44225,111259,low
44226,111260,low
44227,111263,low
44228,111266,low
44229,111267,low
44230,111270,low
44231,111271,low
44232,111273,low
44233,111277,low
44234,111278,low
44235,111280,low
44236,111282,low
44237,111283,low
44238,111284,low
44239,111285,low
44240,111286,low
44241,111287,low
44242,111288,low
44243,111297,low
44244,111301,low
44245,111302,low
44246,111304,low
44247,111306,low
44248,111314,low
44249,111315,low
44250,111316,medium
44251,111318,low
44252,111323,low
44253,111333,low
44254,111336,medium
44255,111339,low
44256,111340,low
44257,111345,low
44258,111348,low
44259,111352,low
44260,111353,medium
44261,111354,low
44262,111357,low
44263,111358,low
44264,111359,low
44265,111362,low
44266,111365,low
44267,111367,low
44268,111368,high
44269,111369,low
44270,111370,medium
44271,111372,low
44272,111373,low
44273,111377,low
44274,111381,low
44275,111383,low
44276,111387,low
44277,111390,low
44278,111391,low
44279,111392,low
44280,111394,low
44281,111398,low
44282,111400,low
44283,111402,low
44284,111403,low
44285,111404,low
44286,111406,high
44287,111407,low
44288,111412,low
44289,111422,low
44290,111423,low
44291,111425,low
44292,111426,low
44293,111427,low
44294,111431,low
44295,111433,low
44296,111435,low
44297,111438,low
44298,111439,low
44299,111447,low
44300,111449,low
44301,111453,low
44302,111454,low
44303,111463,low
44304,111464,low
44305,111469,low
44306,111471,low
44307,111475,low
44308,111477,low
44309,111478,medium
44310,111479,low
44311,111481,low
44312,111482,low
44313,111484,low
44314,111485,low
44315,111486,low
44316,111489,low
44317,111492,low
44318,111493,low
44319,111498,low
44320,111499,low
44321,111503,low
44322,111506,low
44323,111512,low
44324,111515,low
44325,111517,low
44326,111522,low
44327,111527,low
44328,111528,medium
44329,111530,medium
44330,111531,low
44331,111534,low
44332,111537,low
44333,111540,low
44334,111542,low
44335,111544,low
44336,111545,low
44337,111547,low
44338,111551,low
44339,111552,low
44340,111553,low
44341,111555,low
44342,111559,low
44343,111561,low
44344,111562,low
44345,111571,low
44346,111572,low
44347,111578,low
44348,111579,high
44349,111586,low
44350,111587,low
44351,111588,low
44352,111589,low
44353,111590,low
44354,111593,low
44355,111597,low
44356,111601,low
44357,111602,low
44358,111604,low
44359,111605,low
44360,111606,low
44361,111609,low
44362,111610,low
44363,111611,low
44364,111613,low
44365,111617,low
44366,111627,low
44367,111634,low
44368,111636,low
44369,111639,medium
44370,111640,low
44371,111642,low
44372,111646,low
44373,111650,medium
44374,111654,low
44375,111657,low
44376,111658,low
44377,111659,low
44378,111660,low
44379,111663,low
44380,111666,low
44381,111668,low
44382,111669,low
44383,111671,low
44384,111673,low
44385,111675,low
44386,111676,low
44387,111678,low
44388,111680,low
44389,111681,low
44390,111682,low
44391,111688,low
44392,111689,low
44393,111692,low
44394,111693,low
44395,111695,low
44396,111696,low
44397,111701,low
44398,111704,low
44399,111705,medium
44400,111706,low
44401,111710,low
44402,111712,low
44403,111713,low
44404,111715,medium
44405,111720,low
44406,111724,low
44407,111728,low
44408,111731,low
44409,111737,low
44410,111739,low
44411,111741,low
44412,111742,low
44413,111744,low
44414,111745,low
44415,111746,low
44416,111748,low
44417,111751,low
44418,111752,high
44419,111754,low
44420,111755,low
44421,111756,low
44422,111757,low
44423,111758,low
44424,111762,low
44425,111768,high
44426,111769,low
44427,111770,low
44428,111775,low
44429,111776,low
44430,111777,low
44431,111782,low
44432,111783,medium
44433,111784,low
44434,111786,low
44435,111788,low
44436,111790,medium
44437,111791,low
44438,111792,low
44439,111793,low
44440,111794,low
44441,111795,low
44442,111796,medium
44443,111799,medium
44444,111800,low
44445,111801,low
44446,111802,low
44447,111803,low
44448,111809,low
44449,111811,low
44450,111813,low
44451,111814,low
44452,111815,low
44453,111816,low
44454,111817,low
44455,111818,low
44456,111821,low
44457,111822,low
44458,111828,low
44459,111829,low
44460,111830,low
44461,111831,low
44462,111832,low
44463,111833,low
44464,111835,low
44465,111838,low
44466,111843,low
44467,111846,low
44468,111847,low
44469,111848,low
44470,111849,low
44471,111856,low
44472,111859,low
44473,111860,low
44474,111868,low
44475,111871,low
44476,111875,low
44477,111876,low
44478,111884,low
44479,111885,low
44480,111891,low
44481,111897,low
44482,111900,low
44483,111902,low
44484,111903,low
44485,111904,low
44486,111905,low
44487,111906,low
44488,111909,low
44489,111913,high
44490,111915,low
44491,111917,low
44492,111919,low
44493,111921,low
44494,111923,medium
44495,111930,low
44496,111932,medium
44497,111934,low
44498,111936,low
44499,111939,low
44500,111941,low
44501,111945,low
44502,111946,low
44503,111951,low
44504,111952,low
44505,111954,low
44506,111956,low
44507,111958,low
44508,111961,medium
44509,111962,low
44510,111967,low
44511,111972,low
44512,111977,low
44513,111979,low
44514,111983,low
44515,111987,low
44516,111994,low
44517,111995,low
44518,112001,low
44519,112006,low
44520,112013,low
44521,112017,low
44522,112018,low
44523,112019,low
44524,112020,low
44525,112021,low
44526,112025,medium
44527,112026,low
44528,112027,low
44529,112028,low
44530,112029,low
44531,112030,low
44532,112034,low
44533,112035,low
44534,112036,low
44535,112041,low
44536,112042,low
44537,112044,low
44538,112047,low
44539,112048,low
44540,112049,low
44541,112054,low
44542,112055,medium
44543,112056,low
44544,112057,low
44545,112058,low
44546,112062,low
44547,112066,medium
44548,112067,low
44549,112070,low
44550,112071,medium
44551,112073,low
44552,112077,low
44553,112078,low
44554,112082,low
44555,112083,low
44556,112092,low
44557,112095,low
44558,112097,low
44559,112098,low
44560,112099,low
44561,112100,low
44562,112101,low
44563,112103,low
44564,112107,low
44565,112110,low
44566,112114,low
44567,112117,low
44568,112118,low
44569,112125,low
44570,112126,low
44571,112129,low
44572,112131,low
44573,112134,low
44574,112135,low
44575,112141,low
44576,112143,low
44577,112147,low
44578,112148,low
44579,112150,low
44580,112155,low
44581,112157,low
44582,112158,low
44583,112159,low
44584,112161,low
44585,112166,low
44586,112167,low
44587,112170,low
44588,112171,low
44589,112173,low
44590,112176,low
44591,112179,low
44592,112180,low
44593,112182,low
44594,112185,low
44595,112186,low
44596,112187,low
44597,112188,low
44598,112189,low
44599,112190,low
44600,112191,low
44601,112192,low
44602,112193,medium
44603,112194,low
44604,112195,low
44605,112196,low
44606,112197,low
44607,112198,low
44608,112203,low
44609,112205,low
44610,112207,low
44611,112208,low
44612,112214,low
44613,112219,low
44614,112222,low
44615,112231,low
44616,112237,low
44617,112241,low
44618,112242,low
44619,112249,medium
44620,112252,medium
44621,112254,low
44622,112255,low
44623,112258,low
44624,112260,low
44625,112261,low
44626,112266,low
44627,112267,low
44628,112269,high
44629,112276,medium
44630,112279,low
44631,112285,low
44632,112286,low
44633,112287,low
44634,112291,low
44635,112294,low
44636,112295,low
44637,112296,low
44638,112298,low
44639,112299,low
44640,112300,low
44641,112304,low
44642,112305,low
44643,112307,high
44644,112308,low
44645,112311,low
44646,112312,low
44647,112313,low
44648,112315,low
44649,112317,medium
44650,112322,low
44651,112324,low
44652,112325,low
44653,112326,low
44654,112329,low
44655,112335,low
44656,112336,low
44657,112337,medium
44658,112344,medium
44659,112345,low
44660,112352,low
44661,112357,low
44662,112361,low
44663,112363,low
44664,112364,medium
44665,112368,low
44666,112369,low
44667,112371,low
44668,112372,low
44669,112376,medium
44670,112377,low
44671,112378,low
44672,112379,low
44673,112380,medium
44674,112382,low
44675,112383,low
44676,112385,medium
44677,112387,low
44678,112388,low
44679,112389,low
44680,112394,low
44681,112395,high
44682,112405,low
44683,112407,low
44684,112408,low
44685,112409,low
44686,112410,low
44687,112416,low
44688,112418,medium
44689,112420,low
44690,112423,low
44691,112425,medium
44692,112428,medium
44693,112429,low
44694,112430,low
44695,112433,low
44696,112435,low
44697,112442,low
44698,112443,low
44699,112445,low
44700,112446,low
44701,112449,low
44702,112452,low
44703,112461,low
44704,112463,low
44705,112466,low
44706,112468,medium
44707,112470,low
44708,112471,low
44709,112472,low
44710,112473,low
44711,112475,low
44712,112476,low
44713,112480,low
44714,112482,low
44715,112484,low
44716,112487,low
44717,112489,low
44718,112491,low
44719,112494,low
44720,112497,low
44721,112501,low
44722,112504,medium
44723,112505,low
44724,112510,low
44725,112513,low
44726,112515,high
44727,112518,medium
44728,112521,low
44729,112523,low
44730,112525,low
44731,112527,low
44732,112530,low
44733,112531,low
44734,112532,low
44735,112533,low
44736,112534,low
44737,112536,low
44738,112542,low
44739,112544,medium
44740,112545,low
44741,112552,low
44742,112557,low
44743,112558,low
44744,112559,high
44745,112561,medium
44746,112567,low
44747,112569,low
44748,112571,low
44749,112573,low
44750,112575,low
44751,112577,medium
44752,112581,low
44753,112583,low
44754,112586,low
44755,112590,low
44756,112595,low
44757,112597,low
44758,112602,low
44759,112608,low
44760,112615,low
44761,112621,low
44762,112638,low
44763,112639,low
44764,112650,low
44765,112651,low
44766,112656,low
44767,112659,low
44768,112660,low
44769,112661,medium
44770,112665,low
44771,112667,low
44772,112670,low
44773,112671,medium
44774,112680,low
44775,112681,high
44776,112683,medium
44777,112685,low
44778,112686,low
44779,112690,low
44780,112692,low
44781,112694,low
44782,112703,low
44783,112704,low
44784,112706,low
44785,112707,low
44786,112708,low
44787,112709,low
44788,112711,low
44789,112715,low
44790,112720,low
44791,112721,low
44792,112723,low
44793,112724,low
44794,112725,low
44795,112726,low
44796,112727,low
44797,112728,low
44798,112738,low
44799,112740,low
44800,112742,low
44801,112745,low
44802,112748,medium
44803,112750,low
44804,112756,low
44805,112758,low
44806,112761,low
44807,112764,low
44808,112766,low
44809,112767,low
44810,112775,medium
44811,112778,medium
44812,112779,low
44813,112781,low
44814,112784,low
44815,112787,low
44816,112788,low
44817,112791,low
44818,112793,low
44819,112794,low
44820,112797,low
44821,112803,low
44822,112808,low
44823,112809,low
44824,112810,low
44825,112814,low
44826,112815,low
44827,112816,low
44828,112817,low
44829,112818,low
44830,112821,low
44831,112822,low
44832,112824,low
44833,112828,high
44834,112830,medium
44835,112831,low
44836,112832,low
44837,112836,low
44838,112838,medium
44839,112844,low
44840,112845,medium
44841,112846,low
44842,112851,low
44843,112852,low
44844,112856,low
44845,112858,low
44846,112861,low
44847,112870,low
44848,112871,low
44849,112874,low
44850,112877,low
44851,112882,high
44852,112884,low
44853,112889,low
44854,112894,low
44855,112899,low
44856,112900,low
44857,112901,low
44858,112902,low
44859,112903,low
44860,112905,low
44861,112907,low
44862,112911,low
44863,112913,low
44864,112914,low
44865,112915,low
44866,112916,low
44867,112920,low
44868,112921,low
44869,112922,low
44870,112925,low
44871,112926,medium
44872,112927,low
44873,112929,low
44874,112934,low
44875,112938,low
44876,112941,low
44877,112943,low
44878,112944,low
44879,112948,low
44880,112949,low
44881,112951,low
44882,112953,low
44883,112954,low
44884,112955,low
44885,112957,low
44886,112960,low
44887,112961,low
44888,112964,low
44889,112965,low
44890,112966,low
44891,112967,low
44892,112970,low
44893,112971,low
44894,112976,low
44895,112980,low
44896,112981,low
44897,112982,medium
44898,112985,low
44899,112989,low
44900,112993,low
44901,112994,low
44902,112996,low
44903,112997,low
44904,112998,low
44905,112999,high
44906,113001,low
44907,113004,low
44908,113005,medium
44909,113011,low
44910,113016,medium
44911,113017,low
44912,113018,low
44913,113023,low
44914,113026,medium
44915,113028,medium
44916,113030,low
44917,113032,low
44918,113034,low
44919,113036,low
44920,113039,low
44921,113042,low
44922,113043,low
44923,113045,low
44924,113046,low
44925,113050,low
44926,113054,low
44927,113055,low
44928,113056,low
44929,113057,high
44930,113058,medium
44931,113059,low
44932,113060,medium
44933,113063,medium
44934,113067,low
44935,113068,low
44936,113070,low
44937,113074,low
44938,113075,low
44939,113076,low
44940,113078,low
44941,113085,low
44942,113087,low
44943,113090,low
44944,113092,low
44945,113093,low
44946,113101,low
44947,113103,low
44948,113106,low
44949,113110,low
44950,113112,low
44951,113118,low
44952,113120,low
44953,113127,low
44954,113129,low
44955,113130,low
44956,113133,low
44957,113135,low
44958,113137,low
44959,113140,low
44960,113141,low
44961,113144,low
44962,113145,low
44963,113148,medium
44964,113149,low
44965,113151,low
44966,113154,medium
44967,113157,low
44968,113158,low
44969,113161,low
44970,113163,low
44971,113164,low
44972,113167,low
44973,113168,low
44974,113169,low
44975,113170,low
44976,113172,medium
44977,113173,low
44978,113180,low
44979,113183,medium
44980,113184,low
44981,113185,low
44982,113186,low
44983,113187,low
44984,113192,low
44985,113196,low
44986,113198,low
44987,113200,low
44988,113211,low
44989,113213,low
44990,113214,low
44991,113215,low
44992,113216,low
44993,113217,low
44994,113224,low
44995,113227,low
44996,113229,low
44997,113230,low
44998,113231,low
44999,113234,low
45000,113238,low
45001,113240,low
45002,113244,low
45003,113247,low
45004,113249,low
45005,113253,low
45006,113262,low
45007,113263,medium
45008,113264,low
45009,113265,low
45010,113268,low
45011,113270,low
45012,113271,low
45013,113272,low
45014,113275,low
45015,113276,medium
45016,113277,high
45017,113288,low
45018,113291,low
45019,113293,low
45020,113298,low
45021,113299,low
45022,113300,low
45023,113301,low
45024,113302,low
45025,113305,low
45026,113306,low
45027,113307,low
45028,113312,low
45029,113313,low
45030,113318,low
45031,113319,low
45032,113320,low
45033,113321,low
45034,113323,low
45035,113324,low
45036,113325,low
45037,113329,low
45038,113330,low
45039,113332,low
45040,113333,low
45041,113335,low
45042,113337,low
45043,113348,low
45044,113350,low
45045,113351,low
45046,113353,low
45047,113357,medium
45048,113360,low
45049,113365,low
45050,113366,low
45051,113367,medium
45052,113369,low
45053,113370,low
45054,113371,low
45055,113372,low
45056,113373,low
45057,113375,low
45058,113376,low
45059,113377,low
45060,113378,low
45061,113379,low
45062,113381,low
45063,113383,low
45064,113384,low
45065,113386,low
45066,113388,low
45067,113391,low
45068,113395,low
45069,113397,low
45070,113400,low
45071,113404,low
45072,113408,low
45073,113411,medium
45074,113415,low
45075,113417,low
45076,113419,low
45077,113423,low
45078,113425,low
45079,113426,low
45080,113429,low
45081,113431,low
45082,113433,low
45083,113434,low
45084,113438,low
45085,113442,low
45086,113444,low
45087,113449,low
45088,113450,low
45089,113451,low
45090,113452,low
45091,113453,low
45092,113454,low
45093,113457,low
45094,113458,low
45095,113460,low
45096,113463,low
45097,113466,low
45098,113467,low
45099,113468,low
45100,113469,low
45101,113471,low
45102,113473,low
45103,113475,low
45104,113476,low
45105,113477,low
45106,113479,medium
45107,113482,low
45108,113484,low
45109,113495,low
45110,113496,low
45111,113497,low
45112,113502,low
45113,113503,low
45114,113505,medium
45115,113506,low
45116,113509,medium
45117,113510,low
45118,113512,low
45119,113513,low
45120,113514,low
45121,113520,low
45122,113523,low
45123,113524,low
45124,113527,low
45125,113531,high
45126,113534,low
45127,113539,low
45128,113540,low
45129,113541,low
45130,113542,low
45131,113544,low
45132,113550,low
45133,113552,low
45134,113553,medium
45135,113559,low
45136,113560,low
45137,113563,low
45138,113566,low
45139,113567,low
45140,113568,medium
45141,113570,low
45142,113571,low
45143,113572,low
45144,113573,low
45145,113574,low
45146,113577,low
45147,113578,medium
45148,113581,low
45149,113583,low
45150,113586,low
45151,113587,low
45152,113590,low
45153,113592,low
45154,113594,low
45155,113599,low
45156,113602,low
45157,113603,low
45158,113606,low
45159,113607,low
45160,113610,low
45161,113612,low
45162,113614,low
45163,113618,low
45164,113620,low
45165,113622,low
45166,113624,low
45167,113626,low
45168,113627,low
45169,113629,low
45170,113630,low
45171,113636,low
45172,113638,high
45173,113639,low
45174,113640,low
45175,113642,low
45176,113645,low
45177,113646,low
45178,113647,low
45179,113648,low
45180,113653,low
45181,113655,low
45182,113658,low
45183,113660,medium
45184,113661,low
45185,113663,low
45186,113666,low
45187,113669,low
45188,113670,low
45189,113671,low
45190,113672,low
45191,113674,low
45192,113675,medium
45193,113676,low
45194,113678,low
45195,113679,low
45196,113680,low
45197,113684,low
45198,113686,low
45199,113687,low
45200,113691,low
45201,113696,low
45202,113697,low
45203,113698,low
45204,113699,low
45205,113701,low
45206,113703,low
45207,113704,low
45208,113705,low
45209,113710,low
45210,113711,low
45211,113712,low
45212,113714,low
45213,113715,low
45214,113727,low
45215,113732,low
45216,113736,low
45217,113738,medium
45218,113741,low
45219,113743,low
45220,113746,low
45221,113753,low
45222,113760,low
45223,113762,low
45224,113764,low
45225,113765,low
45226,113768,low
45227,113770,high
45228,113771,low
45229,113772,low
45230,113775,low
45231,113777,low
45232,113781,medium
45233,113783,low
45234,113785,low
45235,113787,low
45236,113788,low
45237,113792,low
45238,113793,low
45239,113799,low
45240,113800,medium
45241,113802,low
45242,113805,low
45243,113810,low
45244,113811,low
45245,113813,low
45246,113820,low
45247,113821,medium
45248,113824,low
45249,113827,low
45250,113832,medium
45251,113840,low
45252,113846,low
45253,113854,low
45254,113855,low
45255,113857,low
45256,113858,low
45257,113867,low
45258,113868,low
45259,113874,medium
45260,113875,low
45261,113879,high
45262,113881,low
45263,113885,low
45264,113886,low
45265,113888,low
45266,113893,medium
45267,113894,low
45268,113896,low
45269,113899,low
45270,113904,low
45271,113905,low
45272,113908,low
45273,113916,medium
45274,113917,low
45275,113918,low
45276,113920,low
45277,113921,low
45278,113926,low
45279,113931,low
45280,113933,low
45281,113934,low
45282,113938,low
45283,113939,low
45284,113940,low
45285,113942,low
45286,113943,low
45287,113945,low
45288,113950,low
45289,113953,low
45290,113954,low
45291,113956,low
45292,113964,low
45293,113965,low
45294,113968,low
45295,113970,low
45296,113973,low
45297,113974,low
45298,113975,low
45299,113976,low
45300,113977,low
45301,113978,medium
45302,113980,medium
45303,113982,low
45304,113984,low
45305,113985,low
45306,113992,low
45307,113994,low
45308,113996,medium
45309,114001,low
45310,114007,low
45311,114010,low
45312,114012,low
45313,114016,low
45314,114017,low
45315,114018,low
45316,114020,low
45317,114021,high
45318,114022,low
45319,114027,low
45320,114028,low
45321,114030,low
45322,114031,low
45323,114032,high
45324,114035,low
45325,114039,low
45326,114041,low
45327,114043,low
45328,114045,low
45329,114046,low
45330,114048,low
45331,114051,low
45332,114052,medium
45333,114053,low
45334,114063,low
45335,114064,low
45336,114066,low
45337,114067,low
45338,114069,low
45339,114070,low
45340,114072,low
45341,114076,low
45342,114077,low
45343,114081,low
45344,114082,low
45345,114083,low
45346,114084,medium
45347,114087,medium
45348,114089,low
45349,114091,low
45350,114093,low
45351,114094,low
45352,114097,low
45353,114098,low
45354,114103,low
45355,114106,low
45356,114112,low
45357,114116,low
45358,114118,low
45359,114121,low
45360,114122,low
45361,114123,low
45362,114124,low
45363,114128,low
45364,114130,low
45365,114131,low
45366,114133,low
45367,114139,low
45368,114140,low
45369,114141,low
45370,114145,low
45371,114151,high
45372,114152,low
45373,114156,medium
45374,114157,low
45375,114159,low
45376,114162,low
45377,114164,low
45378,114172,low
45379,114173,low
45380,114179,low
45381,114181,low
45382,114184,low
45383,114187,low
45384,114188,low
45385,114189,low
45386,114191,low
45387,114192,low
45388,114193,low
45389,114194,low
45390,114201,medium
45391,114202,low
45392,114203,low
45393,114206,low
45394,114207,low
45395,114210,low
45396,114213,low
45397,114214,low
45398,114216,low
45399,114221,low
45400,114223,low
45401,114225,low
45402,114226,low
45403,114229,low
45404,114230,low
45405,114231,low
45406,114236,low
45407,114238,low
45408,114240,low
45409,114244,low
45410,114245,medium
45411,114248,medium
45412,114249,low
45413,114250,low
45414,114251,low
45415,114256,low
45416,114260,low
45417,114262,low
45418,114264,low
45419,114267,low
45420,114270,low
45421,114271,low
45422,114274,low
45423,114275,low
45424,114277,medium
45425,114278,low
45426,114280,low
45427,114282,low
45428,114285,low
45429,114286,low
45430,114287,low
45431,114291,low
45432,114293,low
45433,114304,low
45434,114305,low
45435,114308,low
45436,114311,low
45437,114312,low
45438,114314,low
45439,114315,low
45440,114316,low
45441,114318,low
45442,114319,low
45443,114320,medium
45444,114321,low
45445,114322,low
45446,114323,low
45447,114326,low
45448,114327,low
45449,114328,low
45450,114332,low
45451,114337,low
45452,114343,low
45453,114347,low
45454,114348,low
45455,114350,low
45456,114352,low
45457,114353,high
45458,114354,low
45459,114355,low
45460,114360,low
45461,114361,low
45462,114362,low
45463,114363,low
45464,114369,low
45465,114370,low
45466,114375,low
45467,114376,low
45468,114382,low
45469,114386,low
45470,114390,low
45471,114394,low
45472,114398,low
45473,114399,low
45474,114402,low
45475,114403,low
45476,114405,low
45477,114407,low
45478,114411,low
45479,114416,low
45480,114421,low
45481,114423,low
45482,114424,low
45483,114425,low
45484,114429,low
45485,114431,low
45486,114432,low
45487,114433,low
45488,114435,medium
45489,114436,low
45490,114438,low
45491,114444,low
45492,114447,low
45493,114448,low
45494,114452,low
45495,114454,low
45496,114455,low
45497,114457,low
45498,114459,low
45499,114461,low
45500,114467,low
45501,114468,low
45502,114470,low
45503,114471,low
45504,114472,low
45505,114478,low
45506,114479,low
45507,114482,medium
45508,114483,low
45509,114486,low
45510,114487,low
45511,114490,low
45512,114491,low
45513,114493,low
45514,114494,low
45515,114497,low
45516,114498,medium
45517,114499,low
45518,114501,low
45519,114503,low
45520,114506,medium
45521,114508,low
45522,114510,low
45523,114511,low
45524,114512,low
45525,114515,low
45526,114516,low
45527,114517,low
45528,114518,low
45529,114519,low
45530,114521,low
45531,114522,low
45532,114523,low
45533,114524,low
45534,114528,low
45535,114532,low
45536,114533,low
45537,114539,low
45538,114540,low
45539,114547,low
45540,114548,medium
45541,114549,low
45542,114552,low
45543,114554,low
45544,114557,low
45545,114559,low
45546,114560,low
45547,114561,low
45548,114563,low
45549,114564,low
45550,114566,medium
45551,114570,low
45552,114574,medium
45553,114575,low
45554,114576,medium
45555,114580,low
45556,114582,low
45557,114589,medium
45558,114592,low
45559,114593,medium
45560,114602,low
45561,114603,low
45562,114606,low
45563,114607,low
45564,114609,low
45565,114610,low
45566,114611,low
45567,114613,low
45568,114615,low
45569,114617,low
45570,114620,low
45571,114623,low
45572,114625,low
45573,114626,low
45574,114629,low
45575,114630,low
45576,114632,low
45577,114634,low
45578,114635,low
45579,114637,low
45580,114639,low
45581,114645,low
45582,114646,low
45583,114647,low
45584,114648,low
45585,114651,low
45586,114652,medium
45587,114653,low
45588,114655,low
45589,114657,low
45590,114658,low
45591,114663,low
45592,114671,low
45593,114677,low
45594,114678,low
45595,114689,medium
45596,114691,low
45597,114692,low
45598,114693,low
45599,114694,low
45600,114696,low
45601,114705,low
45602,114714,low
45603,114716,low
45604,114720,low
45605,114725,low
45606,114728,low
45607,114729,low
45608,114731,low
45609,114733,low
45610,114734,low
45611,114736,low
45612,114737,low
45613,114741,low
45614,114744,low
45615,114745,low
45616,114749,low
45617,114753,low
45618,114755,low
45619,114757,low
45620,114758,low
45621,114760,low
45622,114761,low
45623,114764,low
45624,114765,low
45625,114766,low
45626,114775,low
45627,114781,low
45628,114782,low
45629,114783,low
45630,114785,low
45631,114788,low
45632,114789,medium
45633,114793,low
45634,114798,low
45635,114800,low
45636,114801,low
45637,114802,low
45638,114804,low
45639,114807,low
45640,114808,low
45641,114811,low
45642,114812,low
45643,114813,low
45644,114814,low
45645,114817,low
45646,114818,low
45647,114820,low
45648,114821,low
45649,114826,low
45650,114827,low
45651,114828,low
45652,114829,low
45653,114830,low
45654,114840,low
45655,114843,low
45656,114844,low
45657,114846,low
45658,114847,low
45659,114851,low
45660,114852,low
45661,114854,low
45662,114860,low
45663,114861,low
45664,114863,low
45665,114865,low
45666,114868,low
45667,114872,medium
45668,114878,medium
45669,114880,medium
45670,114881,high
45671,114882,low
45672,114885,low
45673,114887,low
45674,114888,low
45675,114889,low
45676,114890,low
45677,114893,low
45678,114896,medium
45679,114898,low
45680,114900,low
45681,114903,low
45682,114906,low
45683,114907,low
45684,114910,low
45685,114912,low
45686,114914,low
45687,114916,low
45688,114917,low
45689,114918,low
45690,114920,low
45691,114921,low
45692,114927,low
45693,114928,low
45694,114929,low
45695,114930,high
45696,114931,low
45697,114933,low
45698,114934,low
45699,114936,low
45700,114938,low
45701,114943,low
45702,114945,low
45703,114950,low
45704,114951,low
45705,114953,low
45706,114957,low
45707,114958,medium
45708,114961,medium
45709,114962,low
45710,114964,low
45711,114967,low
45712,114968,low
45713,114969,low
45714,114970,medium
45715,114974,low
45716,114978,low
45717,114979,low
45718,114980,low
45719,114981,low
45720,114982,low
45721,114986,medium
45722,114990,low
45723,114993,low
45724,114994,low
45725,114995,low
45726,114998,low
45727,115000,low
45728,115007,low
45729,115009,low
45730,115010,low
45731,115011,low
45732,115015,low
45733,115017,low
45734,115023,low
45735,115024,low
45736,115026,low
45737,115027,low
45738,115028,low
45739,115029,low
45740,115030,low
45741,115031,low
45742,115034,low
45743,115041,low
45744,115049,low
45745,115056,medium
45746,115064,low
45747,115072,low
45748,115074,low
45749,115079,low
45750,115084,medium
45751,115091,low
45752,115092,low
45753,115100,low
45754,115103,low
45755,115104,low
45756,115105,low
45757,115108,low
45758,115109,low
45759,115113,low
45760,115116,low
45761,115117,low
45762,115119,low
45763,115122,low
45764,115125,medium
45765,115130,low
45766,115134,low
45767,115137,low
45768,115139,low
45769,115141,low
45770,115142,low
45771,115143,low
45772,115144,low
45773,115146,low
45774,115148,low
45775,115149,low
45776,115150,low
45777,115155,low
45778,115157,low
45779,115159,low
45780,115163,low
45781,115164,low
45782,115165,low
45783,115170,low
45784,115171,low
45785,115172,low
45786,115177,low
45787,115178,low
45788,115181,low
45789,115184,low
45790,115189,low
45791,115190,low
45792,115192,medium
45793,115197,low
45794,115199,low
45795,115200,low
45796,115201,low
45797,115202,low
45798,115203,low
45799,115206,low
45800,115210,low
45801,115213,low
45802,115214,low
45803,115217,low
45804,115221,low
45805,115227,medium
45806,115229,low
45807,115233,low
45808,115234,low
45809,115235,low
45810,115237,low
45811,115238,low
45812,115239,low
45813,115240,low
45814,115242,low
45815,115244,medium
45816,115245,low
45817,115247,low
45818,115248,low
45819,115250,low
45820,115252,low
45821,115257,low
45822,115263,low
45823,115264,low
45824,115266,low
45825,115268,low
45826,115269,low
45827,115270,low
45828,115275,low
45829,115276,low
45830,115277,low
45831,115279,low
45832,115282,low
45833,115284,low
45834,115286,low
45835,115292,low
45836,115295,low
45837,115298,low
45838,115301,low
45839,115302,low
45840,115303,low
45841,115306,low
45842,115308,low
45843,115309,low
45844,115315,low
45845,115316,low
45846,115317,low
45847,115321,medium
45848,115322,low
45849,115323,low
45850,115325,high
45851,115331,low
45852,115332,low
45853,115334,low
45854,115339,low
45855,115340,low
45856,115342,low
45857,115344,low
45858,115347,low
45859,115348,low
45860,115350,low
45861,115355,low
45862,115363,low
45863,115366,low
45864,115371,low
45865,115374,low
45866,115375,low
45867,115376,low
45868,115378,low
45869,115381,low
45870,115383,low
45871,115386,low
45872,115387,low
45873,115388,low
45874,115391,low
45875,115392,low
45876,115394,low
45877,115396,low
45878,115397,low
45879,115398,low
45880,115399,low
45881,115403,low
45882,115404,low
45883,115406,low
45884,115407,low
45885,115408,low
45886,115412,low
45887,115413,low
45888,115414,low
45889,115416,low
45890,115417,low
45891,115419,low
45892,115420,medium
45893,115422,low
45894,115424,low
45895,115430,low
45896,115433,low
45897,115434,low
45898,115435,low
45899,115438,low
45900,115440,low
45901,115446,low
45902,115447,low
45903,115448,low
45904,115451,low
45905,115454,low
45906,115461,low
45907,115462,low
45908,115467,low
45909,115469,low
45910,115472,low
45911,115473,low
45912,115480,medium
45913,115484,low
45914,115485,low
45915,115488,low
45916,115489,low
