"","aptID","Predicted_feats","pred_low","pred_high","pred_h_or_m"
"39768",99935,"low","True","False","low"
"39769",99937,"low","True","False","low"
"39770",99953,"low","True","False","low"
"39771",99956,"low","True","False","low"
"39772",99960,"low","True","False","low"
"39773",99961,"low","True","False","low"
"39774",99964,"low","True","False","low"
"39775",99965,"low","True","False","low"
"39776",99966,"low","True","False","low"
"39777",99979,"low","True","False","low"
"39778",99980,"low","True","False","low"
"39779",99982,"low","True","False","low"
"39780",99984,"low","True","False","low"
"39781",99986,"low","True","False","low"
"39782",99987,"low","True","False","low"
"39783",99988,"high","False","True",""
"39784",99991,"low","True","False","low"
"39785",99992,"low","True","False","low"
"39786",99993,"low","True","False","low"
"39787",99994,"low","True","False","low"
"39788",100004,"high","False","True",""
"39789",100007,"low","True","False","low"
"39790",100013,"low","True","False","low"
"39791",100014,"low","True","False","low"
"39792",100016,"low","True","False","low"
"39793",100020,"low","True","False","low"
"39794",100026,"low","True","False","low"
"39795",100027,"low","True","False","low"
"39796",100030,"low","True","False","low"
"39797",100044,"low","True","False","low"
"39798",100048,"low","True","False","low"
"39799",100051,"low","True","False","low"
"39800",100052,"low","True","False","low"
"39801",100053,"low","True","False","low"
"39802",100055,"low","True","False","low"
"39803",100058,"low","True","False","low"
"39804",100062,"low","True","False","low"
"39805",100063,"high","False","True",""
"39806",100065,"low","True","False","low"
"39807",100066,"low","True","False","low"
"39808",100071,"medium","False","False",""
"39809",100075,"low","True","False","low"
"39810",100076,"medium","False","False",""
"39811",100079,"low","True","False","low"
"39812",100081,"low","True","False","low"
"39813",100083,"low","True","False","low"
"39814",100084,"medium","False","False",""
"39815",100085,"low","True","False","low"
"39816",100087,"low","True","False","low"
"39817",100090,"low","True","False","low"
"39818",100096,"low","True","False","low"
"39819",100098,"low","True","False","low"
"39820",100099,"medium","False","False",""
"39821",100100,"low","True","False","low"
"39822",100102,"medium","False","False",""
"39823",100107,"medium","False","False",""
"39824",100112,"low","False","False",""
"39825",100113,"low","True","False","low"
"39826",100115,"low","True","False","low"
"39827",100117,"low","True","False","low"
"39828",100119,"low","True","False","low"
"39829",100124,"high","False","True",""
"39830",100127,"low","True","False","low"
"39831",100129,"low","True","False","low"
"39832",100131,"low","True","False","low"
"39833",100132,"low","True","False","low"
"39834",100133,"low","True","False","low"
"39835",100136,"low","True","False","low"
"39836",100137,"low","True","False","low"
"39837",100138,"low","True","False","low"
"39838",100139,"high","False","False",""
"39839",100140,"low","True","False","low"
"39840",100141,"low","True","False","low"
"39841",100144,"low","True","False","low"
"39842",100149,"low","True","False","low"
"39843",100151,"low","True","False","low"
"39844",100156,"low","True","False","low"
"39845",100160,"low","True","False","low"
"39846",100161,"low","True","False","low"
"39847",100166,"low","True","False","low"
"39848",100170,"medium","False","False",""
"39849",100172,"low","True","False","low"
"39850",100175,"low","True","False","low"
"39851",100177,"low","True","False","low"
"39852",100179,"low","True","False","low"
"39853",100181,"low","True","False","low"
"39854",100182,"low","True","False","low"
"39855",100184,"low","True","False","low"
"39856",100185,"low","True","False","low"
"39857",100188,"low","True","False","low"
"39858",100193,"low","True","False","low"
"39859",100196,"low","True","False","low"
"39860",100198,"low","True","False","low"
"39861",100200,"low","True","False","low"
"39862",100203,"low","True","False","low"
"39863",100205,"low","True","False","low"
"39864",100206,"low","True","False","low"
"39865",100209,"low","True","False","low"
"39866",100213,"low","True","False","low"
"39867",100214,"low","True","False","low"
"39868",100215,"low","True","False","low"
"39869",100216,"medium","False","False",""
"39870",100219,"low","True","False","low"
"39871",100221,"low","True","False","low"
"39872",100222,"low","True","False","low"
"39873",100224,"medium","False","False",""
"39874",100227,"low","True","False","low"
"39875",100233,"low","True","False","low"
"39876",100234,"low","True","False","low"
"39877",100235,"low","True","False","low"
"39878",100237,"low","True","False","low"
"39879",100240,"low","True","False","low"
"39880",100241,"low","True","False","low"
"39881",100243,"low","True","False","low"
"39882",100245,"low","True","False","low"
"39883",100246,"low","True","False","low"
"39884",100247,"low","True","False","low"
"39885",100248,"low","True","False","low"
"39886",100250,"low","True","False","low"
"39887",100251,"low","True","False","low"
"39888",100253,"low","True","False","low"
"39889",100254,"low","True","False","low"
"39890",100256,"low","True","False","low"
"39891",100259,"low","True","False","low"
"39892",100260,"low","True","False","low"
"39893",100262,"high","False","True",""
"39894",100263,"low","True","False","low"
"39895",100264,"low","True","False","low"
"39896",100265,"low","False","False",""
"39897",100270,"low","True","False","low"
"39898",100274,"low","True","False","low"
"39899",100276,"low","True","False","low"
"39900",100277,"low","True","False","low"
"39901",100278,"low","True","False","low"
"39902",100279,"low","True","False","low"
"39903",100282,"low","True","False","low"
"39904",100283,"low","True","False","low"
"39905",100286,"low","True","False","low"
"39906",100287,"low","True","False","low"
"39907",100296,"low","True","False","low"
"39908",100297,"low","True","False","low"
"39909",100299,"low","True","False","low"
"39910",100300,"medium","False","False",""
"39911",100302,"low","True","False","low"
"39912",100305,"low","True","False","low"
"39913",100307,"low","True","False","low"
"39914",100308,"low","False","False",""
"39915",100310,"low","True","False","low"
"39916",100311,"low","True","False","low"
"39917",100314,"low","True","False","low"
"39918",100316,"low","True","False","low"
"39919",100317,"low","True","False","low"
"39920",100318,"medium","False","False",""
"39921",100319,"low","True","False","low"
"39922",100322,"low","True","False","low"
"39923",100324,"low","True","False","low"
"39924",100331,"low","True","False","low"
"39925",100332,"low","True","False","low"
"39926",100333,"low","True","False","low"
"39927",100335,"low","False","False",""
"39928",100338,"low","True","False","low"
"39929",100343,"medium","False","False",""
"39930",100345,"low","True","False","low"
"39931",100346,"low","True","False","low"
"39932",100348,"low","True","False","low"
"39933",100356,"low","False","False",""
"39934",100358,"low","True","False","low"
"39935",100359,"low","True","False","low"
"39936",100360,"low","True","False","low"
"39937",100371,"low","True","False","low"
"39938",100377,"low","True","False","low"
"39939",100380,"low","True","False","low"
"39940",100382,"low","True","False","low"
"39941",100385,"low","True","False","low"
"39942",100386,"low","True","False","low"
"39943",100387,"low","True","False","low"
"39944",100390,"low","True","False","low"
"39945",100391,"low","True","False","low"
"39946",100392,"low","True","False","low"
"39947",100395,"low","True","False","low"
"39948",100399,"low","True","False","low"
"39949",100400,"medium","False","False",""
"39950",100403,"low","True","False","low"
"39951",100406,"low","True","False","low"
"39952",100410,"low","True","False","low"
"39953",100411,"low","False","False",""
"39954",100412,"low","True","False","low"
"39955",100417,"low","True","False","low"
"39956",100419,"low","True","False","low"
"39957",100422,"low","True","False","low"
"39958",100423,"low","True","False","low"
"39959",100424,"low","True","False","low"
"39960",100427,"low","True","False","low"
"39961",100429,"low","True","False","low"
"39962",100433,"low","True","False","low"
"39963",100437,"medium","False","False",""
"39964",100438,"low","True","False","low"
"39965",100439,"low","True","False","low"
"39966",100440,"low","True","False","low"
"39967",100444,"low","True","False","low"
"39968",100445,"low","True","False","low"
"39969",100446,"low","True","False","low"
"39970",100449,"low","True","False","low"
"39971",100451,"low","True","False","low"
"39972",100454,"low","True","False","low"
"39973",100457,"low","True","False","low"
"39974",100458,"low","True","False","low"
"39975",100463,"low","True","False","low"
"39976",100464,"low","True","False","low"
"39977",100465,"low","True","False","low"
"39978",100467,"low","True","False","low"
"39979",100468,"medium","False","False",""
"39980",100469,"low","True","False","low"
"39981",100471,"low","True","False","low"
"39982",100472,"medium","False","False",""
"39983",100473,"low","True","False","low"
"39984",100475,"low","True","False","low"
"39985",100477,"low","False","False",""
"39986",100479,"low","False","False",""
"39987",100482,"low","True","False","low"
"39988",100489,"low","True","False","low"
"39989",100490,"low","True","False","low"
"39990",100491,"low","True","False","low"
"39991",100493,"low","True","False","low"
"39992",100497,"low","True","False","low"
"39993",100498,"low","True","False","low"
"39994",100502,"medium","False","False",""
"39995",100504,"low","True","False","low"
"39996",100509,"low","True","False","low"
"39997",100511,"low","True","False","low"
"39998",100512,"low","True","False","low"
"39999",100514,"low","True","False","low"
"40000",100515,"low","True","False","low"
"40001",100518,"low","True","False","low"
"40002",100521,"low","True","False","low"
"40003",100523,"low","True","False","low"
"40004",100524,"low","True","False","low"
"40005",100526,"low","True","False","low"
"40006",100535,"low","True","False","low"
"40007",100536,"low","True","False","low"
"40008",100543,"low","True","False","low"
"40009",100544,"medium","False","False",""
"40010",100545,"low","True","False","low"
"40011",100547,"medium","False","False",""
"40012",100551,"low","False","False",""
"40013",100553,"low","True","False","low"
"40014",100558,"low","True","False","low"
"40015",100559,"low","True","False","low"
"40016",100560,"medium","False","False",""
"40017",100561,"low","False","False",""
"40018",100563,"low","True","False","low"
"40019",100564,"low","True","False","low"
"40020",100567,"low","True","False","low"
"40021",100571,"low","True","False","low"
"40022",100574,"low","True","False","low"
"40023",100577,"low","True","False","low"
"40024",100583,"low","True","False","low"
"40025",100591,"low","True","False","low"
"40026",100593,"low","True","False","low"
"40027",100596,"low","True","False","low"
"40028",100597,"low","True","False","low"
"40029",100598,"high","False","True",""
"40030",100600,"low","True","False","low"
"40031",100601,"low","True","False","low"
"40032",100602,"low","True","False","low"
"40033",100604,"low","True","False","low"
"40034",100605,"low","True","False","low"
"40035",100613,"low","True","False","low"
"40036",100614,"low","True","False","low"
"40037",100617,"low","True","False","low"
"40038",100619,"low","True","False","low"
"40039",100620,"low","False","False",""
"40040",100622,"low","True","False","low"
"40041",100624,"low","False","False",""
"40042",100626,"low","True","False","low"
"40043",100628,"low","True","False","low"
"40044",100629,"low","True","False","low"
"40045",100630,"low","True","False","low"
"40046",100633,"low","True","False","low"
"40047",100634,"low","True","False","low"
"40048",100636,"low","True","False","low"
"40049",100638,"low","True","False","low"
"40050",100640,"high","False","True",""
"40051",100641,"low","True","False","low"
"40052",100642,"low","True","False","low"
"40053",100644,"low","True","False","low"
"40054",100646,"low","True","False","low"
"40055",100648,"low","True","False","low"
"40056",100649,"low","True","False","low"
"40057",100650,"low","True","False","low"
"40058",100657,"low","True","False","low"
"40059",100658,"low","True","False","low"
"40060",100659,"low","True","False","low"
"40061",100660,"low","True","False","low"
"40062",100661,"low","True","False","low"
"40063",100662,"low","True","False","low"
"40064",100663,"medium","False","False",""
"40065",100664,"low","True","False","low"
"40066",100670,"low","True","False","low"
"40067",100671,"low","True","False","low"
"40068",100672,"low","True","False","low"
"40069",100677,"low","True","False","low"
"40070",100684,"low","True","False","low"
"40071",100685,"low","True","False","low"
"40072",100686,"low","True","False","low"
"40073",100688,"low","True","False","low"
"40074",100689,"medium","False","False",""
"40075",100690,"low","True","False","low"
"40076",100692,"low","True","False","low"
"40077",100694,"low","False","False",""
"40078",100697,"low","True","False","low"
"40079",100703,"low","True","False","low"
"40080",100709,"low","True","False","low"
"40081",100710,"low","True","False","low"
"40082",100718,"low","True","False","low"
"40083",100721,"low","True","False","low"
"40084",100723,"high","False","True",""
"40085",100725,"low","False","False",""
"40086",100727,"low","True","False","low"
"40087",100729,"low","True","False","low"
"40088",100732,"low","True","False","low"
"40089",100734,"low","True","False","low"
"40090",100735,"low","False","False",""
"40091",100737,"low","True","False","low"
"40092",100739,"low","True","False","low"
"40093",100740,"low","True","False","low"
"40094",100742,"low","True","False","low"
"40095",100743,"low","True","False","low"
"40096",100744,"low","False","False",""
"40097",100748,"low","True","False","low"
"40098",100751,"low","True","False","low"
"40099",100753,"low","True","False","low"
"40100",100765,"low","True","False","low"
"40101",100767,"low","True","False","low"
"40102",100770,"low","False","False",""
"40103",100772,"low","True","False","low"
"40104",100774,"low","True","False","low"
"40105",100776,"low","True","False","low"
"40106",100789,"low","True","False","low"
"40107",100791,"low","True","False","low"
"40108",100793,"low","True","False","low"
"40109",100797,"low","True","False","low"
"40110",100798,"low","True","False","low"
"40111",100805,"low","True","False","low"
"40112",100808,"low","True","False","low"
"40113",100809,"low","True","False","low"
"40114",100811,"low","True","False","low"
"40115",100812,"low","True","False","low"
"40116",100813,"low","True","False","low"
"40117",100814,"low","True","False","low"
"40118",100816,"low","True","False","low"
"40119",100818,"low","True","False","low"
"40120",100823,"low","True","False","low"
"40121",100826,"medium","True","False","low"
"40122",100827,"high","False","True",""
"40123",100829,"low","True","False","low"
"40124",100833,"low","True","False","low"
"40125",100837,"low","True","False","low"
"40126",100839,"low","True","False","low"
"40127",100840,"low","True","False","low"
"40128",100841,"low","True","False","low"
"40129",100842,"medium","False","False",""
"40130",100849,"low","True","False","low"
"40131",100850,"high","False","True",""
"40132",100852,"low","True","False","low"
"40133",100853,"low","True","False","low"
"40134",100854,"low","True","False","low"
"40135",100860,"low","False","False",""
"40136",100862,"low","True","False","low"
"40137",100869,"low","True","False","low"
"40138",100870,"low","True","False","low"
"40139",100873,"low","False","False",""
"40140",100874,"low","False","False",""
"40141",100875,"low","True","False","low"
"40142",100876,"low","True","False","low"
"40143",100880,"low","True","False","low"
"40144",100881,"low","True","False","low"
"40145",100883,"low","True","False","low"
"40146",100885,"low","True","False","low"
"40147",100886,"low","True","False","low"
"40148",100890,"low","True","False","low"
"40149",100894,"low","True","False","low"
"40150",100897,"low","True","False","low"
"40151",100899,"low","True","False","low"
"40152",100900,"low","True","False","low"
"40153",100902,"low","False","False",""
"40154",100903,"low","True","False","low"
"40155",100904,"low","True","False","low"
"40156",100906,"low","True","False","low"
"40157",100907,"low","True","False","low"
"40158",100909,"low","True","False","low"
"40159",100910,"low","True","False","low"
"40160",100911,"low","True","False","low"
"40161",100914,"low","True","False","low"
"40162",100920,"low","False","False",""
"40163",100921,"low","True","False","low"
"40164",100922,"low","True","False","low"
"40165",100923,"low","True","False","low"
"40166",100924,"low","True","False","low"
"40167",100925,"low","True","False","low"
"40168",100931,"low","False","False",""
"40169",100933,"low","True","False","low"
"40170",100940,"low","True","False","low"
"40171",100942,"low","True","False","low"
"40172",100944,"low","True","False","low"
"40173",100945,"low","False","False",""
"40174",100946,"low","True","False","low"
"40175",100947,"low","True","False","low"
"40176",100950,"low","True","False","low"
"40177",100951,"low","True","False","low"
"40178",100953,"low","True","False","low"
"40179",100960,"low","True","False","low"
"40180",100962,"low","True","False","low"
"40181",100963,"low","True","False","low"
"40182",100964,"low","True","False","low"
"40183",100969,"low","True","False","low"
"40184",100971,"low","True","False","low"
"40185",100972,"low","True","False","low"
"40186",100974,"low","True","False","low"
"40187",100976,"low","True","False","low"
"40188",100979,"low","True","False","low"
"40189",100980,"low","True","False","low"
"40190",100981,"low","False","False",""
"40191",100983,"low","True","False","low"
"40192",100984,"low","True","False","low"
"40193",100985,"low","True","False","low"
"40194",100987,"low","True","False","low"
"40195",100988,"low","True","False","low"
"40196",100989,"low","True","False","low"
"40197",100992,"low","True","False","low"
"40198",100997,"low","True","False","low"
"40199",101003,"medium","False","False",""
"40200",101005,"low","True","False","low"
"40201",101007,"low","True","False","low"
"40202",101008,"low","True","False","low"
"40203",101012,"low","True","False","low"
"40204",101013,"low","True","False","low"
"40205",101018,"low","True","False","low"
"40206",101020,"low","False","False",""
"40207",101021,"low","True","False","low"
"40208",101023,"low","True","False","low"
"40209",101024,"low","True","False","low"
"40210",101026,"low","True","False","low"
"40211",101028,"low","True","False","low"
"40212",101034,"low","True","False","low"
"40213",101035,"low","True","False","low"
"40214",101036,"medium","False","False",""
"40215",101038,"low","True","False","low"
"40216",101041,"low","True","False","low"
"40217",101042,"low","True","False","low"
"40218",101045,"low","True","False","low"
"40219",101049,"low","True","False","low"
"40220",101050,"low","True","False","low"
"40221",101051,"low","True","False","low"
"40222",101053,"low","True","False","low"
"40223",101058,"low","True","False","low"
"40224",101063,"low","True","False","low"
"40225",101067,"low","True","False","low"
"40226",101068,"low","True","False","low"
"40227",101075,"low","True","False","low"
"40228",101078,"low","True","False","low"
"40229",101080,"low","True","False","low"
"40230",101083,"low","True","False","low"
"40231",101084,"low","True","False","low"
"40232",101085,"low","True","False","low"
"40233",101089,"low","True","False","low"
"40234",101090,"low","True","False","low"
"40235",101091,"low","True","False","low"
"40236",101092,"low","True","False","low"
"40237",101097,"low","True","False","low"
"40238",101099,"low","True","False","low"
"40239",101101,"low","True","False","low"
"40240",101103,"low","True","False","low"
"40241",101106,"medium","False","False",""
"40242",101111,"low","True","False","low"
"40243",101113,"low","True","False","low"
"40244",101114,"low","True","False","low"
"40245",101115,"low","False","False",""
"40246",101124,"low","True","False","low"
"40247",101125,"low","True","False","low"
"40248",101126,"low","True","False","low"
"40249",101131,"low","True","False","low"
"40250",101132,"low","True","False","low"
"40251",101140,"medium","False","False",""
"40252",101142,"medium","False","False",""
"40253",101143,"low","True","False","low"
"40254",101144,"medium","False","False",""
"40255",101146,"low","True","False","low"
"40256",101147,"low","True","False","low"
"40257",101149,"medium","False","False",""
"40258",101150,"low","True","False","low"
"40259",101151,"low","True","False","low"
"40260",101154,"low","True","False","low"
"40261",101155,"low","True","False","low"
"40262",101159,"low","True","False","low"
"40263",101160,"low","True","False","low"
"40264",101163,"low","True","False","low"
"40265",101164,"low","True","False","low"
"40266",101167,"low","True","False","low"
"40267",101168,"low","True","False","low"
"40268",101172,"low","True","False","low"
"40269",101174,"low","True","False","low"
"40270",101175,"low","True","False","low"
"40271",101178,"low","True","False","low"
"40272",101180,"low","True","False","low"
"40273",101181,"low","True","False","low"
"40274",101182,"medium","False","False",""
"40275",101188,"low","True","False","low"
"40276",101191,"medium","False","False",""
"40277",101194,"low","True","False","low"
"40278",101196,"low","True","False","low"
"40279",101199,"low","True","False","low"
"40280",101206,"low","True","False","low"
"40281",101209,"low","True","False","low"
"40282",101211,"medium","False","False",""
"40283",101212,"medium","False","False",""
"40284",101213,"low","True","False","low"
"40285",101214,"low","True","False","low"
"40286",101215,"low","True","False","low"
"40287",101217,"low","True","False","low"
"40288",101225,"low","True","False","low"
"40289",101228,"low","True","False","low"
"40290",101230,"low","True","False","low"
"40291",101232,"low","True","False","low"
"40292",101239,"low","True","False","low"
"40293",101240,"medium","False","False",""
"40294",101246,"medium","False","False",""
"40295",101247,"medium","False","False",""
"40296",101248,"low","True","False","low"
"40297",101249,"low","True","False","low"
"40298",101252,"low","True","False","low"
"40299",101254,"low","True","False","low"
"40300",101255,"low","True","False","low"
"40301",101258,"low","True","False","low"
"40302",101263,"medium","False","False",""
"40303",101266,"low","True","False","low"
"40304",101267,"low","False","False",""
"40305",101268,"low","True","False","low"
"40306",101269,"low","True","False","low"
"40307",101270,"high","False","True",""
"40308",101273,"low","True","False","low"
"40309",101275,"low","True","False","low"
"40310",101276,"low","True","False","low"
"40311",101277,"low","False","False",""
"40312",101280,"low","False","False",""
"40313",101282,"low","True","False","low"
"40314",101283,"low","True","False","low"
"40315",101285,"low","True","False","low"
"40316",101287,"low","True","False","low"
"40317",101290,"low","True","False","low"
"40318",101294,"low","True","False","low"
"40319",101300,"low","True","False","low"
"40320",101301,"low","True","False","low"
"40321",101303,"low","True","False","low"
"40322",101305,"low","True","False","low"
"40323",101307,"low","True","False","low"
"40324",101308,"low","True","False","low"
"40325",101310,"low","True","False","low"
"40326",101311,"low","True","False","low"
"40327",101312,"low","True","False","low"
"40328",101313,"low","True","False","low"
"40329",101315,"low","True","False","low"
"40330",101316,"low","True","False","low"
"40331",101317,"low","True","False","low"
"40332",101318,"low","True","False","low"
"40333",101323,"low","True","False","low"
"40334",101325,"low","True","False","low"
"40335",101326,"low","True","False","low"
"40336",101333,"low","True","False","low"
"40337",101334,"low","True","False","low"
"40338",101337,"low","True","False","low"
"40339",101339,"low","True","False","low"
"40340",101341,"low","True","False","low"
"40341",101344,"low","True","False","low"
"40342",101346,"low","True","False","low"
"40343",101349,"low","True","False","low"
"40344",101350,"low","True","False","low"
"40345",101351,"low","True","False","low"
"40346",101354,"low","True","False","low"
"40347",101355,"low","True","False","low"
"40348",101356,"low","False","False",""
"40349",101357,"low","True","False","low"
"40350",101358,"low","True","False","low"
"40351",101359,"low","True","False","low"
"40352",101361,"low","True","False","low"
"40353",101363,"low","True","False","low"
"40354",101367,"low","True","False","low"
"40355",101373,"low","True","False","low"
"40356",101374,"high","False","True",""
"40357",101375,"low","True","False","low"
"40358",101377,"low","True","False","low"
"40359",101379,"low","True","False","low"
"40360",101380,"low","False","False",""
"40361",101386,"low","True","False","low"
"40362",101387,"low","True","False","low"
"40363",101389,"low","True","False","low"
"40364",101392,"low","True","False","low"
"40365",101396,"low","True","False","low"
"40366",101401,"low","True","False","low"
"40367",101404,"low","True","False","low"
"40368",101407,"low","True","False","low"
"40369",101408,"low","True","False","low"
"40370",101413,"low","True","False","low"
"40371",101416,"low","True","False","low"
"40372",101417,"low","True","False","low"
"40373",101420,"low","True","False","low"
"40374",101421,"low","True","False","low"
"40375",101422,"low","True","False","low"
"40376",101423,"low","True","False","low"
"40377",101425,"low","True","False","low"
"40378",101433,"low","True","False","low"
"40379",101440,"low","True","False","low"
"40380",101442,"low","True","False","low"
"40381",101452,"low","True","False","low"
"40382",101454,"low","True","False","low"
"40383",101457,"low","False","False",""
"40384",101461,"high","False","True",""
"40385",101467,"low","True","False","low"
"40386",101469,"low","True","False","low"
"40387",101472,"low","True","False","low"
"40388",101473,"low","True","False","low"
"40389",101474,"low","True","False","low"
"40390",101476,"low","True","False","low"
"40391",101484,"low","True","False","low"
"40392",101485,"low","True","False","low"
"40393",101486,"low","True","False","low"
"40394",101496,"low","True","False","low"
"40395",101497,"low","True","False","low"
"40396",101498,"low","True","False","low"
"40397",101499,"low","True","False","low"
"40398",101501,"low","True","False","low"
"40399",101503,"low","True","False","low"
"40400",101509,"low","True","False","low"
"40401",101510,"low","True","False","low"
"40402",101511,"low","True","False","low"
"40403",101518,"low","True","False","low"
"40404",101520,"low","True","False","low"
"40405",101523,"low","True","False","low"
"40406",101525,"low","True","False","low"
"40407",101528,"low","False","False",""
"40408",101530,"low","True","False","low"
"40409",101531,"low","True","False","low"
"40410",101532,"low","True","False","low"
"40411",101534,"low","True","False","low"
"40412",101538,"low","True","False","low"
"40413",101540,"low","True","False","low"
"40414",101542,"low","True","False","low"
"40415",101544,"low","True","False","low"
"40416",101546,"low","True","False","low"
"40417",101548,"low","True","False","low"
"40418",101553,"low","False","False",""
"40419",101555,"high","False","True",""
"40420",101556,"low","True","False","low"
"40421",101561,"low","True","False","low"
"40422",101562,"low","True","False","low"
"40423",101566,"high","False","True",""
"40424",101567,"low","True","False","low"
"40425",101568,"low","True","False","low"
"40426",101569,"low","True","False","low"
"40427",101571,"low","True","False","low"
"40428",101574,"medium","False","False",""
"40429",101581,"low","True","False","low"
"40430",101584,"low","True","False","low"
"40431",101594,"low","True","False","low"
"40432",101597,"low","True","False","low"
"40433",101600,"low","True","False","low"
"40434",101601,"low","True","False","low"
"40435",101602,"low","True","False","low"
"40436",101605,"low","True","False","low"
"40437",101608,"low","True","False","low"
"40438",101612,"low","True","False","low"
"40439",101616,"low","True","False","low"
"40440",101617,"low","True","False","low"
"40441",101619,"low","True","False","low"
"40442",101620,"low","True","False","low"
"40443",101621,"low","True","False","low"
"40444",101623,"low","True","False","low"
"40445",101624,"low","True","False","low"
"40446",101627,"low","True","False","low"
"40447",101630,"low","True","False","low"
"40448",101631,"low","True","False","low"
"40449",101634,"low","True","False","low"
"40450",101635,"low","True","False","low"
"40451",101644,"low","True","False","low"
"40452",101646,"low","True","False","low"
"40453",101647,"low","True","False","low"
"40454",101649,"low","False","False",""
"40455",101650,"low","True","False","low"
"40456",101652,"low","False","False",""
"40457",101659,"low","True","False","low"
"40458",101663,"low","True","False","low"
"40459",101664,"low","False","False",""
"40460",101668,"low","False","False",""
"40461",101674,"low","True","False","low"
"40462",101675,"low","True","False","low"
"40463",101678,"low","True","False","low"
"40464",101681,"low","True","False","low"
"40465",101682,"low","True","False","low"
"40466",101686,"low","True","False","low"
"40467",101688,"low","True","False","low"
"40468",101693,"low","True","False","low"
"40469",101695,"low","True","False","low"
"40470",101698,"low","True","False","low"
"40471",101709,"low","True","False","low"
"40472",101710,"low","True","False","low"
"40473",101713,"low","True","False","low"
"40474",101714,"low","True","False","low"
"40475",101715,"low","True","False","low"
"40476",101717,"low","True","False","low"
"40477",101720,"low","True","False","low"
"40478",101721,"low","True","False","low"
"40479",101723,"low","True","False","low"
"40480",101725,"low","True","False","low"
"40481",101727,"medium","False","False",""
"40482",101730,"low","True","False","low"
"40483",101732,"low","True","False","low"
"40484",101733,"low","False","False",""
"40485",101736,"low","True","False","low"
"40486",101741,"low","True","False","low"
"40487",101744,"low","True","False","low"
"40488",101745,"low","True","False","low"
"40489",101746,"high","False","True",""
"40490",101747,"low","True","False","low"
"40491",101748,"low","True","False","low"
"40492",101749,"low","True","False","low"
"40493",101752,"low","True","False","low"
"40494",101757,"low","True","False","low"
"40495",101759,"low","True","False","low"
"40496",101761,"low","True","False","low"
"40497",101764,"low","True","False","low"
"40498",101765,"low","True","False","low"
"40499",101767,"low","True","False","low"
"40500",101768,"low","True","False","low"
"40501",101769,"low","True","False","low"
"40502",101772,"low","True","False","low"
"40503",101774,"low","True","False","low"
"40504",101778,"low","True","False","low"
"40505",101780,"low","True","False","low"
"40506",101785,"low","True","False","low"
"40507",101786,"low","True","False","low"
"40508",101788,"low","True","False","low"
"40509",101795,"medium","False","False",""
"40510",101796,"low","True","False","low"
"40511",101797,"low","True","False","low"
"40512",101798,"low","True","False","low"
"40513",101799,"low","True","False","low"
"40514",101803,"low","True","False","low"
"40515",101804,"low","True","False","low"
"40516",101805,"low","True","False","low"
"40517",101807,"low","True","False","low"
"40518",101808,"low","True","False","low"
"40519",101809,"low","True","False","low"
"40520",101812,"low","True","False","low"
"40521",101813,"low","True","False","low"
"40522",101814,"medium","False","False",""
"40523",101816,"medium","False","False",""
"40524",101822,"low","True","False","low"
"40525",101823,"low","True","False","low"
"40526",101824,"medium","False","False",""
"40527",101826,"high","False","True",""
"40528",101829,"low","True","False","low"
"40529",101830,"low","True","False","low"
"40530",101832,"low","True","False","low"
"40531",101846,"low","True","False","low"
"40532",101848,"low","True","False","low"
"40533",101849,"low","True","False","low"
"40534",101850,"high","False","True",""
"40535",101852,"low","True","False","low"
"40536",101853,"medium","False","False",""
"40537",101855,"medium","False","False",""
"40538",101858,"low","True","False","low"
"40539",101859,"low","True","False","low"
"40540",101862,"low","True","False","low"
"40541",101863,"low","True","False","low"
"40542",101865,"low","True","False","low"
"40543",101868,"low","True","False","low"
"40544",101869,"low","True","False","low"
"40545",101871,"low","False","False",""
"40546",101872,"medium","False","False",""
"40547",101875,"low","True","False","low"
"40548",101877,"low","True","False","low"
"40549",101879,"low","True","False","low"
"40550",101882,"low","True","False","low"
"40551",101883,"low","True","False","low"
"40552",101890,"low","True","False","low"
"40553",101893,"low","True","False","low"
"40554",101895,"low","True","False","low"
"40555",101896,"low","True","False","low"
"40556",101897,"low","True","False","low"
"40557",101899,"low","True","False","low"
"40558",101904,"low","True","False","low"
"40559",101905,"low","True","False","low"
"40560",101908,"low","True","False","low"
"40561",101920,"medium","False","False",""
"40562",101921,"low","True","False","low"
"40563",101926,"low","True","False","low"
"40564",101927,"low","True","False","low"
"40565",101932,"low","True","False","low"
"40566",101933,"low","True","False","low"
"40567",101934,"low","True","False","low"
"40568",101936,"low","True","False","low"
"40569",101942,"low","True","False","low"
"40570",101943,"low","True","False","low"
"40571",101944,"low","True","False","low"
"40572",101947,"low","True","False","low"
"40573",101949,"low","True","False","low"
"40574",101950,"medium","False","False",""
"40575",101951,"low","False","False",""
"40576",101952,"low","True","False","low"
"40577",101953,"low","True","False","low"
"40578",101955,"low","True","False","low"
"40579",101956,"low","False","False",""
"40580",101964,"low","True","False","low"
"40581",101966,"low","True","False","low"
"40582",101971,"low","True","False","low"
"40583",101972,"low","True","False","low"
"40584",101973,"low","True","False","low"
"40585",101975,"low","True","False","low"
"40586",101977,"low","True","False","low"
"40587",101978,"low","True","False","low"
"40588",101980,"low","True","False","low"
"40589",101982,"low","True","False","low"
"40590",101984,"low","True","False","low"
"40591",101985,"low","True","False","low"
"40592",101986,"low","True","False","low"
